fid,filename,seed,num_nodes,m,num_mobile,num_servers,num_relays,num_jobs,n_instance,runtime,gap_2_bl,gnn_bl_ratio,tau,congest_jobs,method
0,aco_case_seed121_m2_n50_s12.mat,121,50,2,36,12,2,33,0,0.02221226692199707,0.0,1.0,9.0072216208206,0,baseline
0,aco_case_seed121_m2_n50_s12.mat,121,50,2,36,12,2,33,0,0.0017850399017333984,7.546357060258671,2.358871072424544,16.553578681079273,0,local
0,aco_case_seed121_m2_n50_s12.mat,121,50,2,36,12,2,33,0,1.0236005783081055,176.57878175724733,21.27299304924659,185.5860033780679,5,GNN
0,aco_case_seed121_m2_n50_s12.mat,121,50,2,36,12,2,33,0,0.04123663902282715,7.188221143486192,2.342232258664561,16.19544276430679,0,GNN-test
0,aco_case_seed121_m2_n50_s12.mat,121,50,2,36,12,2,23,1,0.04922294616699219,0.0,1.0,6.789712873763323,0,baseline
0,aco_case_seed121_m2_n50_s12.mat,121,50,2,36,12,2,23,1,0.004614114761352539,13.153973280840987,3.4092740698040047,19.943686154604315,0,local
0,aco_case_seed121_m2_n50_s12.mat,121,50,2,36,12,2,23,1,0.2704603672027588,15.046120434584722,3.380144195717234,21.83583330834805,0,GNN
0,aco_case_seed121_m2_n50_s12.mat,121,50,2,36,12,2,23,1,0.03697013854980469,8.22677641165725,2.53889197546048,15.016489285420574,0,GNN-test
0,aco_case_seed121_m2_n50_s12.mat,121,50,2,36,12,2,32,2,0.02450847625732422,0.0,1.0,8.983156589304723,0,baseline
0,aco_case_seed121_m2_n50_s12.mat,121,50,2,36,12,2,32,2,0.0017056465148925781,10.702970669754635,3.083124855571966,19.686127259059354,0,local
0,aco_case_seed121_m2_n50_s12.mat,121,50,2,36,12,2,32,2,0.25150489807128906,541.8767020696614,74.12650101000486,550.8598586589661,5,GNN
0,aco_case_seed121_m2_n50_s12.mat,121,50,2,36,12,2,32,2,0.042047739028930664,263.2618652567611,29.73636567098829,272.2450218460658,6,GNN-test
0,aco_case_seed121_m2_n50_s12.mat,121,50,2,36,12,2,23,3,0.020111560821533203,0.0,1.0,199.51281421068737,4,baseline
0,aco_case_seed121_m2_n50_s12.mat,121,50,2,36,12,2,23,3,0.0014147758483886719,-179.99884311520648,1.7450919574260608,19.51397109548088,0,local
0,aco_case_seed121_m2_n50_s12.mat,121,50,2,36,12,2,23,3,0.20596837997436523,-177.91853269923035,2.209028351416647,21.594281511456998,0,GNN
0,aco_case_seed121_m2_n50_s12.mat,121,50,2,36,12,2,23,3,0.03884720802307129,-179.64424468482576,2.0738054896895757,19.86856952586153,0,GNN-test
0,aco_case_seed121_m2_n50_s12.mat,121,50,2,36,12,2,28,4,0.019340038299560547,0.0,1.0,7.008115105639549,0,baseline
0,aco_case_seed121_m2_n50_s12.mat,121,50,2,36,12,2,28,4,0.0015034675598144531,6.430010976154775,2.1499472905126362,13.438126081794325,0,local
0,aco_case_seed121_m2_n50_s12.mat,121,50,2,36,12,2,28,4,0.22697854042053223,7.446145272272888,2.388246731575046,14.454260377912437,0,GNN
0,aco_case_seed121_m2_n50_s12.mat,121,50,2,36,12,2,28,4,0.03960442543029785,7.578371400637445,2.3984691334753094,14.586486506276996,0,GNN-test
0,aco_case_seed121_m2_n50_s12.mat,121,50,2,36,12,2,22,5,0.017345428466796875,0.0,1.0,6.352310979134623,0,baseline
0,aco_case_seed121_m2_n50_s12.mat,121,50,2,36,12,2,22,5,0.0013773441314697266,10.723397831251871,3.036184448087253,17.07570881038649,0,local
0,aco_case_seed121_m2_n50_s12.mat,121,50,2,36,12,2,22,5,0.1930382251739502,8.121711800855765,2.714889433046342,14.474022779990388,0,GNN
0,aco_case_seed121_m2_n50_s12.mat,121,50,2,36,12,2,22,5,0.03833174705505371,8.370684975027222,2.773832262472172,14.722995954161844,0,GNN-test
0,aco_case_seed121_m2_n50_s12.mat,121,50,2,36,12,2,35,6,0.024245262145996094,0.0,1.0,13.17185079953987,0,baseline
0,aco_case_seed121_m2_n50_s12.mat,121,50,2,36,12,2,35,6,0.0017046928405761719,6.840017267334029,2.702265792548888,20.011868066873898,0,local
0,aco_case_seed121_m2_n50_s12.mat,121,50,2,36,12,2,35,6,0.27958106994628906,378.8669434536771,66.41943591987592,392.03879425321696,6,GNN
0,aco_case_seed121_m2_n50_s12.mat,121,50,2,36,12,2,35,6,0.04241681098937988,6.025788832373343,2.462095796956689,19.19763963191321,0,GNN-test
0,aco_case_seed121_m2_n50_s12.mat,121,50,2,36,12,2,23,7,0.017882347106933594,0.0,1.0,6.108690163583828,0,baseline
0,aco_case_seed121_m2_n50_s12.mat,121,50,2,36,12,2,23,7,0.0013966560363769531,10.325580317433985,2.9686793784114482,16.434270481017816,0,local
0,aco_case_seed121_m2_n50_s12.mat,121,50,2,36,12,2,23,7,0.2119760513305664,9.55748078855328,2.956994815431145,15.666170952137112,0,GNN
0,aco_case_seed121_m2_n50_s12.mat,121,50,2,36,12,2,23,7,0.03844285011291504,9.547506393676601,2.9763208088230377,15.656196557260431,0,GNN-test
0,aco_case_seed121_m2_n50_s12.mat,121,50,2,36,12,2,12,8,0.01259756088256836,0.0,1.0,6.196737910221381,0,baseline
0,aco_case_seed121_m2_n50_s12.mat,121,50,2,36,12,2,12,8,0.0011281967163085938,10.607037962002067,3.5161530064313653,16.803775872223447,0,local
0,aco_case_seed121_m2_n50_s12.mat,121,50,2,36,12,2,12,8,0.16218996047973633,9.59866172268398,2.9321680370487098,15.79539963290536,0,GNN
0,aco_case_seed121_m2_n50_s12.mat,121,50,2,36,12,2,12,8,0.03166389465332031,7.198893279874241,2.6121844436305177,13.39563119009562,0,GNN-test
0,aco_case_seed121_m2_n50_s12.mat,121,50,2,36,12,2,22,9,0.015211105346679688,0.0,1.0,5.665599750273537,0,baseline
0,aco_case_seed121_m2_n50_s12.mat,121,50,2,36,12,2,22,9,0.0013344287872314453,10.580062544393705,3.0042553429544183,16.24566229466724,0,local
0,aco_case_seed121_m2_n50_s12.mat,121,50,2,36,12,2,22,9,0.19788479804992676,8.020074572753215,2.8268765598203434,13.685674323026753,0,GNN
0,aco_case_seed121_m2_n50_s12.mat,121,50,2,36,12,2,22,9,0.04062032699584961,8.850905885718577,3.0081959139045478,14.516505635992111,0,GNN-test
