fid,filename,seed,num_nodes,m,num_mobile,num_servers,num_relays,num_jobs,n_instance,runtime,gap_2_bl,gnn_bl_ratio,tau,congest_jobs,method
2,aco_case_seed120_m2_n80_s14.mat,120,80,2,65,14,1,62,5,0.11060714721679688,-806.8779114418555,1.3428344254741678,19.679296599978795,0,GNN
2,aco_case_seed120_m2_n80_s14.mat,120,80,2,65,14,1,28,6,0.038359880447387695,0.0,1.0,345.0245111633172,6,baseline
2,aco_case_seed120_m2_n80_s14.mat,120,80,2,65,14,1,28,6,0.0015993118286132812,-319.6235184758508,2.1928413298641387,25.400992687466452,0,local
2,aco_case_seed120_m2_n80_s14.mat,120,80,2,65,14,1,28,6,0.11220812797546387,-320.679243554102,2.192173914100858,24.345267609215227,0,GNN
2,aco_case_seed120_m2_n80_s14.mat,120,80,2,65,14,1,22,7,0.047249794006347656,0.0,1.0,10.10120323957813,0,baseline
2,aco_case_seed120_m2_n80_s14.mat,120,80,2,65,14,1,22,7,0.0016050338745117188,12.034584821695795,2.4003287753403315,22.135788061273924,0,local
2,aco_case_seed120_m2_n80_s14.mat,120,80,2,65,14,1,22,7,0.10617661476135254,12.034584821695795,2.4003287753403315,22.135788061273924,0,GNN
2,aco_case_seed120_m2_n80_s14.mat,120,80,2,65,14,1,60,8,0.05863189697265625,0.0,1.0,461.2585410608506,17,baseline
2,aco_case_seed120_m2_n80_s14.mat,120,80,2,65,14,1,60,8,0.002321958541870117,-445.46836827151947,1.3458446230661567,15.79017278933107,0,local
2,aco_case_seed120_m2_n80_s14.mat,120,80,2,65,14,1,60,8,0.10407710075378418,-445.46836827151947,1.3458446230661567,15.79017278933107,0,GNN
2,aco_case_seed120_m2_n80_s14.mat,120,80,2,65,14,1,34,9,0.04128384590148926,0.0,1.0,186.92033444752545,5,baseline
2,aco_case_seed120_m2_n80_s14.mat,120,80,2,65,14,1,34,9,0.0016505718231201172,-161.64684704957074,3.2002595356502983,25.27348739795474,0,local
2,aco_case_seed120_m2_n80_s14.mat,120,80,2,65,14,1,34,9,0.10586762428283691,-161.64684704957074,3.2002595356502983,25.27348739795474,0,GNN
3,aco_case_seed211_m2_n50_s8.mat,211,50,2,41,8,1,20,0,0.021854877471923828,0.0,1.0,10.580100379204815,0,baseline
3,aco_case_seed211_m2_n50_s8.mat,211,50,2,41,8,1,20,0,0.001329183578491211,4.993737199838957,1.6513420595192003,15.573837579043772,0,local
3,aco_case_seed211_m2_n50_s8.mat,211,50,2,41,8,1,20,0,0.08772802352905273,4.993737199838957,1.6513420595192003,15.573837579043772,0,GNN
3,aco_case_seed211_m2_n50_s8.mat,211,50,2,41,8,1,33,1,0.025232315063476562,0.0,1.0,648.0286466660006,11,baseline
3,aco_case_seed211_m2_n50_s8.mat,211,50,2,41,8,1,33,1,0.0016181468963623047,-627.6793219184691,1.036603807519698,20.349324747531412,0,local
3,aco_case_seed211_m2_n50_s8.mat,211,50,2,41,8,1,33,1,0.08744502067565918,-627.6793219184691,1.036603807519698,20.349324747531412,0,GNN
3,aco_case_seed211_m2_n50_s8.mat,211,50,2,41,8,1,30,2,0.027507781982421875,0.0,1.0,1029.0735149520613,8,baseline
3,aco_case_seed211_m2_n50_s8.mat,211,50,2,41,8,1,30,2,0.0015366077423095703,-1008.8319853795407,1.5886815230010107,20.241529572520378,0,local
3,aco_case_seed211_m2_n50_s8.mat,211,50,2,41,8,1,30,2,0.08929133415222168,-1008.8319853795407,1.5886815230010107,20.241529572520378,0,GNN
3,aco_case_seed211_m2_n50_s8.mat,211,50,2,41,8,1,30,3,0.024451255798339844,0.0,1.0,21.879411047772905,0,baseline
3,aco_case_seed211_m2_n50_s8.mat,211,50,2,41,8,1,30,3,0.0017025470733642578,-2.324664362227621,1.5172295865813332,19.55474668554528,0,local
3,aco_case_seed211_m2_n50_s8.mat,211,50,2,41,8,1,30,3,0.0876626968383789,-2.324664362227621,1.5172295865813332,19.55474668554528,0,GNN
3,aco_case_seed211_m2_n50_s8.mat,211,50,2,41,8,1,19,4,0.027313709259033203,0.0,1.0,806.1585714585307,6,baseline
3,aco_case_seed211_m2_n50_s8.mat,211,50,2,41,8,1,19,4,0.0019011497497558594,-787.7095624641721,1.2565506826833148,18.449008994358447,0,local
3,aco_case_seed211_m2_n50_s8.mat,211,50,2,41,8,1,19,4,0.08739137649536133,-787.7095624641721,1.2565506826833148,18.449008994358447,0,GNN
3,aco_case_seed211_m2_n50_s8.mat,211,50,2,41,8,1,15,5,0.017622947692871094,0.0,1.0,9.551064674516896,0,baseline
3,aco_case_seed211_m2_n50_s8.mat,211,50,2,41,8,1,15,5,0.00122833251953125,6.59212198735427,1.7710045289675445,16.143186661871166,0,local
3,aco_case_seed211_m2_n50_s8.mat,211,50,2,41,8,1,15,5,0.08818411827087402,6.59212198735427,1.7710045289675445,16.143186661871166,0,GNN
3,aco_case_seed211_m2_n50_s8.mat,211,50,2,41,8,1,36,6,0.02776479721069336,0.0,1.0,1140.7580726390925,9,baseline
3,aco_case_seed211_m2_n50_s8.mat,211,50,2,41,8,1,36,6,0.0016837120056152344,-1124.4757696590311,1.316760098087577,16.282302980060976,0,local
3,aco_case_seed211_m2_n50_s8.mat,211,50,2,41,8,1,36,6,0.08700442314147949,-1124.4757696590311,1.316760098087577,16.282302980060976,0,GNN
3,aco_case_seed211_m2_n50_s8.mat,211,50,2,41,8,1,25,7,0.02208566665649414,0.0,1.0,319.20063068754655,7,baseline
3,aco_case_seed211_m2_n50_s8.mat,211,50,2,41,8,1,25,7,0.001468658447265625,-301.24202275074094,1.4369843374431168,17.958607936805606,0,local
3,aco_case_seed211_m2_n50_s8.mat,211,50,2,41,8,1,25,7,0.08880090713500977,-301.3641496947251,1.4368750414542506,17.83648099282146,0,GNN
3,aco_case_seed211_m2_n50_s8.mat,211,50,2,41,8,1,25,8,0.02005624771118164,0.0,1.0,344.1320128572996,6,baseline
3,aco_case_seed211_m2_n50_s8.mat,211,50,2,41,8,1,25,8,0.0014383792877197266,-328.367918283456,1.3178970686130262,15.764094573843613,0,local
3,aco_case_seed211_m2_n50_s8.mat,211,50,2,41,8,1,25,8,0.08681702613830566,-328.367918283456,1.3178970686130262,15.764094573843613,0,GNN
3,aco_case_seed211_m2_n50_s8.mat,211,50,2,41,8,1,26,9,0.024428844451904297,0.0,1.0,485.69092357118603,10,baseline
3,aco_case_seed211_m2_n50_s8.mat,211,50,2,41,8,1,26,9,0.001512765884399414,-462.6902575741887,1.3705782107601723,23.000665996997267,0,local
3,aco_case_seed211_m2_n50_s8.mat,211,50,2,41,8,1,26,9,0.08629751205444336,-462.6902575741887,1.3705782107601723,23.000665996997267,0,GNN
4,aco_case_seed268_m2_n90_s11.mat,268,90,2,77,11,2,41,0,0.05832934379577637,0.0,1.0,717.0245711064667,8,baseline
4,aco_case_seed268_m2_n90_s11.mat,268,90,2,77,11,2,41,0,0.0021238327026367188,-695.8274244765917,1.5985876206523462,21.197146629875018,0,local
4,aco_case_seed268_m2_n90_s11.mat,268,90,2,77,11,2,41,0,0.12359213829040527,-695.9938704548572,1.5881210848808445,21.030700651609617,0,GNN
4,aco_case_seed268_m2_n90_s11.mat,268,90,2,77,11,2,26,1,0.04876518249511719,0.0,1.0,219.78058987190434,4,baseline
4,aco_case_seed268_m2_n90_s11.mat,268,90,2,77,11,2,26,1,0.0016126632690429688,-198.18183509281513,1.6576273506694845,21.59875477908917,0,local
4,aco_case_seed268_m2_n90_s11.mat,268,90,2,77,11,2,26,1,0.12567710876464844,-198.18183509281513,1.6576273506694845,21.59875477908917,0,GNN
4,aco_case_seed268_m2_n90_s11.mat,268,90,2,77,11,2,45,2,0.05804872512817383,0.0,1.0,339.53424380517407,10,baseline
4,aco_case_seed268_m2_n90_s11.mat,268,90,2,77,11,2,45,2,0.00202178955078125,-318.2604832328138,1.9060082289062892,21.273760572360253,0,local
4,aco_case_seed268_m2_n90_s11.mat,268,90,2,77,11,2,45,2,0.12485766410827637,-317.5878582549822,2.079176389841799,21.94638555019178,0,GNN
4,aco_case_seed268_m2_n90_s11.mat,268,90,2,77,11,2,57,3,0.07010936737060547,0.0,1.0,1718.3410315853882,22,baseline
4,aco_case_seed268_m2_n90_s11.mat,268,90,2,77,11,2,57,3,0.0023190975189208984,-1696.6086335633138,1.136218524696839,21.732398022074328,0,local
4,aco_case_seed268_m2_n90_s11.mat,268,90,2,77,11,2,57,3,0.1194148063659668,-1696.6086335633138,1.136218524696839,21.732398022074328,0,GNN
4,aco_case_seed268_m2_n90_s11.mat,268,90,2,77,11,2,65,4,0.07662773132324219,0.0,1.0,2058.9127288980585,21,baseline
4,aco_case_seed268_m2_n90_s11.mat,268,90,2,77,11,2,65,4,0.0026123523712158203,-2038.9138686680951,1.214061040625252,19.998860229963192,0,local
4,aco_case_seed268_m2_n90_s11.mat,268,90,2,77,11,2,65,4,0.12495613098144531,-2038.2360061185045,1.2910116980106228,20.676722779553828,0,GNN
4,aco_case_seed268_m2_n90_s11.mat,268,90,2,77,11,2,24,5,0.04785633087158203,0.0,1.0,9.769758739271056,0,baseline
4,aco_case_seed268_m2_n90_s11.mat,268,90,2,77,11,2,24,5,0.0014870166778564453,6.454739880979738,1.762674358541619,16.224498620250795,0,local
4,aco_case_seed268_m2_n90_s11.mat,268,90,2,77,11,2,24,5,0.11342811584472656,6.454739880979738,1.762674358541619,16.224498620250795,0,GNN
4,aco_case_seed268_m2_n90_s11.mat,268,90,2,77,11,2,30,6,0.05283188819885254,0.0,1.0,340.86457222337293,7,baseline
4,aco_case_seed268_m2_n90_s11.mat,268,90,2,77,11,2,30,6,0.0019919872283935547,-318.18612144957507,1.5698593548743642,22.678450773797824,0,local
4,aco_case_seed268_m2_n90_s11.mat,268,90,2,77,11,2,30,6,0.16561555862426758,-317.36043187423235,1.5929699106495645,23.504140349140627,0,GNN
4,aco_case_seed268_m2_n90_s11.mat,268,90,2,77,11,2,50,7,0.06211256980895996,0.0,1.0,1222.3861856222184,17,baseline
4,aco_case_seed268_m2_n90_s11.mat,268,90,2,77,11,2,50,7,0.0023255348205566406,-1202.4694454285936,1.1103460578957525,19.916740193624896,0,local
4,aco_case_seed268_m2_n90_s11.mat,268,90,2,77,11,2,50,7,0.13047528266906738,-1202.4694454285936,1.1103460578957525,19.916740193624896,0,GNN
4,aco_case_seed268_m2_n90_s11.mat,268,90,2,77,11,2,30,8,0.05461907386779785,0.0,1.0,198.65016192896584,4,baseline
4,aco_case_seed268_m2_n90_s11.mat,268,90,2,77,11,2,30,8,0.001669168472290039,-182.71748075280354,1.522431239293686,15.932681176162264,0,local
4,aco_case_seed268_m2_n90_s11.mat,268,90,2,77,11,2,30,8,0.11836051940917969,-182.6920517913649,1.5235276829489233,15.95811013760087,0,GNN
4,aco_case_seed268_m2_n90_s11.mat,268,90,2,77,11,2,67,9,0.07350349426269531,0.0,1.0,1130.590193823761,21,baseline
4,aco_case_seed268_m2_n90_s11.mat,268,90,2,77,11,2,67,9,0.002573728561401367,-1111.7400229741208,1.187489333506804,18.850170849640033,0,local
4,aco_case_seed268_m2_n90_s11.mat,268,90,2,77,11,2,67,9,0.11856222152709961,-1111.7400229741208,1.187489333506804,18.850170849640033,0,GNN
5,aco_case_seed177_m2_n80_s14.mat,177,80,2,64,14,2,19,0,0.03430962562561035,0.0,1.0,6.472896985435342,0,baseline
5,aco_case_seed177_m2_n80_s14.mat,177,80,2,64,14,2,19,0,0.0014133453369140625,10.990356790061389,3.1019472018890664,17.463253775496728,0,local
5,aco_case_seed177_m2_n80_s14.mat,177,80,2,64,14,2,19,0,0.1064295768737793,10.990356790061389,3.1019472018890664,17.463253775496728,0,GNN
5,aco_case_seed177_m2_n80_s14.mat,177,80,2,64,14,2,48,1,0.056861162185668945,0.0,1.0,297.13023153049653,7,baseline
5,aco_case_seed177_m2_n80_s14.mat,177,80,2,64,14,2,48,1,0.002114534378051758,-272.0062947569359,2.700936193869564,25.12393677356057,0,local
5,aco_case_seed177_m2_n80_s14.mat,177,80,2,64,14,2,48,1,0.1106419563293457,-272.0062947569359,2.700936193869564,25.12393677356057,0,GNN
5,aco_case_seed177_m2_n80_s14.mat,177,80,2,64,14,2,29,2,0.04095029830932617,0.0,1.0,8.970876907328163,0,baseline
5,aco_case_seed177_m2_n80_s14.mat,177,80,2,64,14,2,29,2,0.0016257762908935547,9.992535722290718,2.821829279882556,18.963412629618883,0,local
5,aco_case_seed177_m2_n80_s14.mat,177,80,2,64,14,2,29,2,0.10501360893249512,9.992535722290718,2.821829279882556,18.963412629618883,0,GNN
5,aco_case_seed177_m2_n80_s14.mat,177,80,2,64,14,2,33,3,0.042340755462646484,0.0,1.0,8.25467471130213,0,baseline
5,aco_case_seed177_m2_n80_s14.mat,177,80,2,64,14,2,33,3,0.0017418861389160156,14.933100433830251,3.410676914197647,23.18777514513238,0,local
5,aco_case_seed177_m2_n80_s14.mat,177,80,2,64,14,2,33,3,0.10610818862915039,14.933100433830251,3.410676914197647,23.18777514513238,0,GNN
5,aco_case_seed177_m2_n80_s14.mat,177,80,2,64,14,2,53,4,0.05841350555419922,0.0,1.0,184.23353743757883,7,baseline
5,aco_case_seed177_m2_n80_s14.mat,177,80,2,64,14,2,53,4,0.0022492408752441406,-163.60518360816963,2.1087356012913423,20.628353829409228,0,local
5,aco_case_seed177_m2_n80_s14.mat,177,80,2,64,14,2,53,4,0.10413074493408203,-163.60518360816963,2.1087356012913423,20.628353829409228,0,GNN
5,aco_case_seed177_m2_n80_s14.mat,177,80,2,64,14,2,34,5,0.04779839515686035,0.0,1.0,31.17078902654613,0,baseline
5,aco_case_seed177_m2_n80_s14.mat,177,80,2,64,14,2,34,5,0.001720428466796875,-11.18312574958813,2.295516760565607,19.987663276958003,0,local
5,aco_case_seed177_m2_n80_s14.mat,177,80,2,64,14,2,34,5,0.10672593116760254,-11.18312574958813,2.295516760565607,19.987663276958003,0,GNN
5,aco_case_seed177_m2_n80_s14.mat,177,80,2,64,14,2,50,6,0.05693411827087402,0.0,1.0,96.33372993897012,4,baseline
5,aco_case_seed177_m2_n80_s14.mat,177,80,2,64,14,2,50,6,0.002094745635986328,-75.30094569238646,2.063973467009875,21.032784246583674,0,local
5,aco_case_seed177_m2_n80_s14.mat,177,80,2,64,14,2,50,6,0.11022186279296875,-75.30094569238646,2.063973467009875,21.032784246583674,0,GNN
5,aco_case_seed177_m2_n80_s14.mat,177,80,2,64,14,2,51,7,0.057470083236694336,0.0,1.0,10.104885190735907,0,baseline
5,aco_case_seed177_m2_n80_s14.mat,177,80,2,64,14,2,51,7,0.002221822738647461,8.91189816526916,2.4181011482829966,19.01678335600507,0,local
5,aco_case_seed177_m2_n80_s14.mat,177,80,2,64,14,2,51,7,0.10858273506164551,8.91189816526916,2.4181011482829966,19.01678335600507,0,GNN
5,aco_case_seed177_m2_n80_s14.mat,177,80,2,64,14,2,56,8,0.059661865234375,0.0,1.0,146.24856156370123,6,baseline
5,aco_case_seed177_m2_n80_s14.mat,177,80,2,64,14,2,56,8,0.0022737979888916016,-120.5872851503786,3.095449069737223,25.661276413322618,0,local
5,aco_case_seed177_m2_n80_s14.mat,177,80,2,64,14,2,56,8,0.1081993579864502,-120.5872851503786,3.095449069737223,25.661276413322618,0,GNN
5,aco_case_seed177_m2_n80_s14.mat,177,80,2,64,14,2,28,9,0.041350603103637695,0.0,1.0,8.452793640556415,0,baseline
5,aco_case_seed177_m2_n80_s14.mat,177,80,2,64,14,2,28,9,0.0017981529235839844,12.752059164202747,2.806944856338911,21.20485280475916,0,local
5,aco_case_seed177_m2_n80_s14.mat,177,80,2,64,14,2,28,9,0.10536551475524902,12.752059164202747,2.806944856338911,21.20485280475916,0,GNN
6,aco_case_seed137_m2_n40_s7.mat,137,40,2,32,7,1,29,0,0.020233869552612305,0.0,1.0,10.56494962152598,0,baseline
6,aco_case_seed137_m2_n40_s7.mat,137,40,2,32,7,1,29,0,0.0016536712646484375,9.45766983608309,2.088486128386591,20.02261945760907,0,local
